x_acc,y_acc,z_acc
0.012,-0.75,0.602
0.023,-0.762,0.582
0.023,-0.781,0.582
0.004,-0.777,0.59
-0.012,-0.766,0.609
-0.027,-0.758,0.633
-0.047,-0.754,0.633
-0.074,-0.758,0.641
-0.098,-0.75,0.641
-0.113,-0.742,0.652
-0.113,-0.738,0.66
-0.098,-0.758,0.652
-0.07,-0.801,0.645
-0.055,-0.84,0.641
-0.027,-0.863,0.645
-0.012,-0.859,0.629
-0.004,-0.848,0.621
-0.004,-0.828,0.613
-0.02,-0.805,0.594
-0.035,-0.793,0.59
-0.055,-0.789,0.582
-0.074,-0.793,0.582
-0.082,-0.801,0.578
-0.094,-0.797,0.574
-0.102,-0.785,0.57
-0.094,-0.77,0.566
-0.082,-0.758,0.559
-0.078,-0.754,0.551
-0.078,-0.75,0.547
-0.086,-0.742,0.555
-0.09,-0.727,0.566
-0.09,-0.711,0.563
-0.102,-0.707,0.57
-0.109,-0.703,0.578
-0.109,-0.699,0.582
-0.102,-0.699,0.598
-0.082,-0.707,0.598
-0.074,-0.73,0.59
-0.066,-0.762,0.59
-0.066,-0.813,0.605
-0.086,-0.914,0.668
-0.086,-1.098,0.77
0.051,-1.207,0.809
0.246,-1.133,0.859
0.313,-1.004,0.902
0.203,-0.906,0.891
0.051,-0.848,0.84
-0.02,-0.824,0.777
-0.012,-0.805,0.711
0.027,-0.781,0.66
0.078,-0.77,0.621
0.141,-0.75,0.602
0.195,-0.734,0.605
0.223,-0.719,0.629
0.219,-0.703,0.652
0.188,-0.703,0.676
0.156,-0.703,0.691
0.148,-0.699,0.703
0.156,-0.703,0.707
0.172,-0.719,0.711
0.172,-0.734,0.707
0.148,-0.738,0.703
0.129,-0.723,0.699
0.113,-0.703,0.684
0.125,-0.688,0.688
0.133,-0.688,0.68
0.145,-0.691,0.664
0.152,-0.699,0.652
0.152,-0.703,0.641
0.156,-0.707,0.633
0.16,-0.699,0.621
0.168,-0.699,0.609
0.168,-0.703,0.598
0.16,-0.719,0.605
0.16,-0.727,0.617
0.16,-0.738,0.625
0.16,-0.742,0.633
0.168,-0.73,0.645
0.18,-0.723,0.66
0.188,-0.711,0.66
0.188,-0.699,0.668
0.191,-0.691,0.672
0.195,-0.699,0.688
0.195,-0.738,0.695
0.18,-0.813,0.691
0.16,-0.891,0.676
0.133,-0.93,0.664
0.133,-0.953,0.672
0.141,-0.988,0.676
0.125,-1.031,0.66
0.09,-1.016,0.629
0.059,-0.934,0.613
0.055,-0.84,0.602
0.066,-0.781,0.582
0.07,-0.781,0.563
0.066,-0.797,0.555
0.051,-0.793,0.555
0.027,-0.789,0.563
0.0,-0.797,0.574
-0.016,-0.813,0.578
-0.031,-0.828,0.582
-0.043,-0.816,0.586
-0.059,-0.789,0.594
-0.082,-0.77,0.605
-0.098,-0.773,0.617
-0.098,-0.797,0.617
-0.07,-0.832,0.621
-0.043,-0.859,0.629
-0.004,-0.871,0.633
0.027,-0.871,0.621
0.043,-0.855,0.602
0.027,-0.828,0.59
0.0,-0.797,0.578
-0.035,-0.781,0.566
-0.043,-0.785,0.566
-0.047,-0.793,0.555
-0.047,-0.797,0.547
-0.051,-0.805,0.547
-0.051,-0.801,0.547
-0.055,-0.789,0.547
-0.059,-0.781,0.543
-0.066,-0.777,0.539
-0.07,-0.777,0.539
-0.078,-0.77,0.539
-0.082,-0.75,0.547
-0.098,-0.723,0.574
-0.113,-0.703,0.598
-0.129,-0.688,0.617
-0.121,-0.691,0.621
-0.098,-0.715,0.613
-0.055,-0.75,0.598
-0.031,-0.793,0.59
-0.023,-0.824,0.598
-0.039,-0.871,0.625
-0.082,-0.977,0.688
-0.059,-1.117,0.758
0.078,-1.152,0.793
0.207,-1.059,0.852
0.211,-0.949,0.887
0.109,-0.883,0.863
0.004,-0.855,0.797
-0.031,-0.844,0.73
-0.016,-0.832,0.684
0.008,-0.809,0.648
0.027,-0.777,0.629
0.07,-0.758,0.621
0.117,-0.734,0.629
0.156,-0.727,0.648
0.176,-0.719,0.664
0.18,-0.727,0.676
0.184,-0.734,0.688
0.184,-0.727,0.695
0.172,-0.707,0.699
0.141,-0.695,0.707
0.125,-0.695,0.711
0.121,-0.699,0.703
0.129,-0.703,0.691
0.141,-0.691,0.684
0.152,-0.68,0.676
0.16,-0.676,0.664
0.156,-0.688,0.664
0.152,-0.695,0.664
0.148,-0.699,0.66
0.129,-0.695,0.656
0.125,-0.699,0.66
0.117,-0.691,0.66
0.117,-0.695,0.664
0.133,-0.711,0.668
0.16,-0.734,0.668
0.188,-0.746,0.668
0.211,-0.754,0.664
0.215,-0.746,0.664
0.207,-0.742,0.656
0.199,-0.742,0.652
0.191,-0.734,0.652
0.184,-0.719,0.66
0.184,-0.699,0.676
0.184,-0.688,0.688
0.184,-0.691,0.703
0.18,-0.719,0.703
0.164,-0.754,0.703
0.156,-0.797,0.707
0.164,-0.84,0.707
0.164,-0.906,0.707
0.137,-0.98,0.699
0.07,-1.004,0.672
0.008,-0.941,0.645
-0.012,-0.82,0.629
-0.004,-0.742,0.621
0.012,-0.734,0.617
0.035,-0.766,0.613
0.063,-0.797,0.621
0.066,-0.82,0.629
0.051,-0.832,0.629
0.02,-0.824,0.633
-0.02,-0.801,0.621
-0.051,-0.793,0.617
-0.066,-0.785,0.629
-0.066,-0.781,0.637
-0.066,-0.789,0.637
-0.066,-0.805,0.637
-0.066,-0.813,0.641
-0.059,-0.824,0.641
-0.043,-0.836,0.637
-0.035,-0.836,0.625
-0.023,-0.816,0.613
-0.031,-0.789,0.602
-0.035,-0.781,0.59
-0.047,-0.785,0.582
-0.059,-0.789,0.578
-0.066,-0.793,0.574
-0.063,-0.797,0.57
-0.063,-0.785,0.566
-0.07,-0.781,0.559
-0.063,-0.777,0.563
-0.059,-0.77,0.551
-0.059,-0.766,0.547
-0.059,-0.766,0.547
-0.055,-0.758,0.551
-0.055,-0.75,0.559
-0.063,-0.73,0.57
-0.078,-0.711,0.586
-0.098,-0.691,0.605
-0.105,-0.68,0.613
-0.109,-0.691,0.617
-0.098,-0.723,0.621
-0.074,-0.766,0.625
-0.074,-0.836,0.668
-0.105,-0.98,0.73
-0.082,-1.145,0.805
0.066,-1.156,0.824
0.23,-1.035,0.871
0.246,-0.938,0.879
0.141,-0.883,0.832
0.023,-0.855,0.777
-0.039,-0.824,0.723
-0.051,-0.781,0.668
-0.027,-0.758,0.637
0.016,-0.738,0.617
0.086,-0.73,0.625
0.145,-0.723,0.648
0.168,-0.723,0.668
0.152,-0.723,0.688
0.125,-0.715,0.699
0.113,-0.707,0.703
0.121,-0.699,0.703
0.133,-0.703,0.711
0.141,-0.723,0.715
0.141,-0.754,0.711
0.141,-0.77,0.699
0.137,-0.754,0.691
0.137,-0.723,0.684
0.137,-0.695,0.676
0.133,-0.684,0.668
0.133,-0.676,0.656
0.133,-0.68,0.648
0.137,-0.688,0.641
0.137,-0.699,0.641
0.148,-0.703,0.633
0.152,-0.715,0.633
0.16,-0.727,0.633
0.168,-0.738,0.637
0.18,-0.754,0.645
0.18,-0.75,0.645
0.18,-0.75,0.648
0.184,-0.734,0.648
0.188,-0.719,0.656
0.195,-0.711,0.664
0.207,-0.699,0.672
0.215,-0.699,0.68
0.223,-0.703,0.703
0.223,-0.73,0.707
0.207,-0.793,0.691
0.184,-0.844,0.684
0.164,-0.902,0.691
0.152,-0.98,0.703
0.109,-1.063,0.703
0.043,-1.074,0.66
-0.02,-0.984,0.613
-0.031,-0.848,0.605
-0.016,-0.742,0.602
0.004,-0.715,0.59
0.008,-0.742,0.59
0.0,-0.785,0.602
-0.008,-0.813,0.609
-0.023,-0.832,0.621
-0.043,-0.836,0.633
-0.055,-0.832,0.645
-0.07,-0.805,0.648
-0.09,-0.785,0.648
-0.098,-0.762,0.648
-0.102,-0.754,0.652
-0.094,-0.766,0.652
-0.078,-0.793,0.648
-0.059,-0.813,0.648
-0.039,-0.813,0.641
-0.035,-0.801,0.625
-0.039,-0.785,0.609
-0.051,-0.777,0.59
-0.066,-0.773,0.578
-0.074,-0.773,0.57
-0.09,-0.777,0.566
-0.105,-0.773,0.563
-0.113,-0.758,0.563
-0.125,-0.75,0.57
-0.133,-0.746,0.57
-0.125,-0.742,0.57
-0.109,-0.742,0.566
-0.082,-0.75,0.566
-0.055,-0.754,0.57
-0.043,-0.75,0.574
-0.051,-0.73,0.574
-0.074,-0.711,0.578
-0.109,-0.684,0.578
-0.121,-0.68,0.582
-0.117,-0.691,0.566
-0.102,-0.734,0.563
-0.074,-0.816,0.582
-0.051,-0.938,0.629
-0.016,-1.098,0.699
0.07,-1.211,0.75
0.184,-1.168,0.813
0.242,-1.059,0.867
0.195,-0.996,0.852
0.094,-0.953,0.789
0.016,-0.887,0.727
-0.004,-0.824,0.676
0.02,-0.789,0.621
0.059,-0.77,0.586
0.105,-0.762,0.574
0.152,-0.75,0.578
0.191,-0.738,0.594
0.203,-0.742,0.613
0.188,-0.742,0.625
0.168,-0.734,0.637
0.145,-0.719,0.656
0.125,-0.715,0.672
0.121,-0.73,0.68
0.133,-0.75,0.684
0.129,-0.766,0.672
0.121,-0.766,0.664
0.105,-0.75,0.66
0.109,-0.73,0.652
0.121,-0.715,0.648
0.145,-0.711,0.629
0.156,-0.727,0.621
0.164,-0.734,0.613
0.168,-0.742,0.605
0.176,-0.742,0.598
0.18,-0.742,0.59
0.184,-0.738,0.586
0.188,-0.742,0.586
0.188,-0.754,0.586
0.184,-0.766,0.59
0.188,-0.766,0.605
0.191,-0.766,0.609
0.195,-0.754,0.621
0.195,-0.746,0.629
0.191,-0.738,0.633
0.191,-0.723,0.633
0.195,-0.711,0.637
0.199,-0.719,0.648
0.199,-0.746,0.668
0.18,-0.781,0.684
0.172,-0.816,0.691
0.152,-0.84,0.688
0.141,-0.879,0.684
0.133,-0.957,0.695
0.113,-1.047,0.695
0.07,-1.078,0.672
0.035,-1.012,0.648
0.031,-0.895,0.641
0.055,-0.801,0.637
0.082,-0.762,0.621
0.098,-0.758,0.609
0.102,-0.77,0.605
0.086,-0.777,0.605
0.059,-0.785,0.609
0.031,-0.801,0.613
0.008,-0.809,0.613
-0.016,-0.801,0.613
-0.035,-0.781,0.609
-0.059,-0.762,0.617
-0.082,-0.746,0.629
-0.098,-0.746,0.645
-0.102,-0.773,0.656
-0.09,-0.801,0.664
-0.07,-0.824,0.668
-0.039,-0.844,0.664
-0.008,-0.836,0.648
0.016,-0.824,0.629
0.023,-0.789,0.613
0.016,-0.762,0.598
-0.012,-0.746,0.582
-0.031,-0.75,0.574
-0.047,-0.754,0.566
-0.051,-0.758,0.566
-0.051,-0.758,0.563
-0.047,-0.762,0.563
-0.043,-0.758,0.563
-0.051,-0.754,0.563
-0.055,-0.746,0.566
-0.066,-0.75,0.566
-0.074,-0.758,0.578
-0.082,-0.762,0.586
-0.098,-0.754,0.602
-0.113,-0.75,0.609
-0.121,-0.758,0.617
-0.121,-0.77,0.617
-0.117,-0.777,0.625
-0.117,-0.805,0.625
-0.113,-0.832,0.621
-0.094,-0.867,0.621
-0.094,-0.918,0.637
-0.07,-1.004,0.672
-0.035,-1.074,0.711
0.055,-1.07,0.734
0.137,-0.996,0.77
0.145,-0.922,0.793
0.078,-0.867,0.77
0.012,-0.832,0.723
-0.02,-0.793,0.668
-0.02,-0.762,0.629
0.0,-0.742,0.59
0.031,-0.73,0.563
0.074,-0.734,0.551
0.117,-0.738,0.563
0.145,-0.738,0.594
0.156,-0.742,0.637
0.152,-0.762,0.668
0.148,-0.781,0.691
0.152,-0.789,0.707
0.148,-0.781,0.703
0.137,-0.777,0.695
0.129,-0.789,0.695
0.109,-0.82,0.684
0.098,-0.828,0.664
0.09,-0.809,0.645
0.078,-0.777,0.633
0.082,-0.742,0.617
0.102,-0.719,0.602
0.113,-0.723,0.59
0.125,-0.738,0.578
0.141,-0.742,0.57
0.16,-0.75,0.57
0.176,-0.754,0.57
0.188,-0.754,0.574
0.195,-0.754,0.574
0.203,-0.762,0.578
0.199,-0.766,0.578
0.203,-0.758,0.578
0.203,-0.746,0.586
0.215,-0.738,0.602
0.227,-0.738,0.609
0.234,-0.742,0.617
0.242,-0.738,0.633
0.242,-0.727,0.648
0.234,-0.734,0.664
0.219,-0.77,0.68
0.207,-0.832,0.684
0.176,-0.91,0.684
0.145,-0.988,0.684
0.133,-1.051,0.699
0.102,-1.078,0.711
0.066,-1.051,0.703
0.02,-0.969,0.672
0.016,-0.852,0.66
0.035,-0.758,0.652
0.059,-0.723,0.633
0.066,-0.723,0.621
0.07,-0.734,0.613
0.063,-0.746,0.609
0.043,-0.75,0.613
0.012,-0.766,0.609
-0.008,-0.773,0.609
-0.027,-0.785,0.613
-0.047,-0.777,0.613
-0.066,-0.754,0.629
-0.098,-0.738,0.637
-0.109,-0.738,0.648
-0.105,-0.766,0.66
-0.09,-0.789,0.668
-0.07,-0.82,0.676
-0.051,-0.84,0.672
-0.023,-0.836,0.664
-0.016,-0.805,0.652
-0.016,-0.773,0.637
-0.016,-0.766,0.621
-0.02,-0.773,0.609
-0.023,-0.781,0.594
-0.027,-0.777,0.578
-0.039,-0.77,0.57
-0.055,-0.762,0.566
-0.066,-0.75,0.559
-0.07,-0.746,0.559
-0.082,-0.738,0.559
-0.086,-0.742,0.566
-0.098,-0.742,0.578
-0.117,-0.734,0.598
-0.133,-0.723,0.613
-0.145,-0.707,0.629
-0.16,-0.699,0.637
-0.176,-0.691,0.641
-0.191,-0.688,0.637
-0.18,-0.707,0.629
-0.16,-0.762,0.633
-0.129,-0.855,0.664
-0.078,-1.012,0.715
0.016,-1.121,0.75
0.141,-1.102,0.781
0.211,-1.0,0.828
0.176,-0.934,0.84
0.09,-0.91,0.797
0.004,-0.879,0.738
-0.008,-0.836,0.699
0.004,-0.797,0.641
0.035,-0.77,0.602
0.074,-0.758,0.582
0.121,-0.75,0.594
0.152,-0.738,0.609
0.164,-0.734,0.629
0.152,-0.738,0.648
0.141,-0.746,0.668
0.141,-0.742,0.676
0.145,-0.742,0.68
0.152,-0.75,0.68
0.16,-0.773,0.688
0.164,-0.789,0.684
0.164,-0.789,0.672
0.148,-0.762,0.652
0.141,-0.719,0.645
0.137,-0.695,0.629
0.145,-0.684,0.629
0.156,-0.691,0.621
0.16,-0.699,0.613
0.16,-0.703,0.609
0.16,-0.699,0.598
0.164,-0.695,0.59
0.164,-0.699,0.59
0.168,-0.707,0.586
0.172,-0.711,0.59
0.172,-0.715,0.609
0.168,-0.711,0.637
0.168,-0.715,0.652
0.18,-0.715,0.68
0.191,-0.719,0.699
0.211,-0.707,0.711
0.227,-0.699,0.715
0.23,-0.699,0.711
0.223,-0.715,0.711
0.191,-0.777,0.719
0.152,-0.871,0.715
0.117,-0.957,0.699
0.109,-1.008,0.703
0.117,-1.027,0.711
0.105,-1.047,0.703
0.063,-1.012,0.676
0.02,-0.93,0.66
0.016,-0.84,0.652
0.039,-0.789,0.637
0.063,-0.781,0.609
0.066,-0.781,0.59
0.059,-0.773,0.582
0.039,-0.742,0.578
0.039,-0.719,0.59
0.035,-0.711,0.59
0.016,-0.719,0.598
-0.008,-0.738,0.602
-0.035,-0.742,0.609
-0.063,-0.738,0.613
-0.09,-0.734,0.621
-0.105,-0.746,0.637
-0.098,-0.77,0.648
-0.074,-0.781,0.66
-0.051,-0.801,0.672
-0.023,-0.824,0.676
-0.008,-0.84,0.672
0.008,-0.836,0.668
0.012,-0.816,0.66
0.0,-0.781,0.656
-0.02,-0.758,0.641
-0.039,-0.754,0.637
-0.047,-0.766,0.633
-0.047,-0.766,0.625
-0.047,-0.758,0.617
-0.043,-0.75,0.613
-0.035,-0.758,0.613
-0.031,-0.766,0.605
-0.035,-0.77,0.598
-0.047,-0.766,0.598
-0.063,-0.762,0.605
-0.082,-0.746,0.609
-0.094,-0.73,0.613
-0.109,-0.715,0.621
-0.113,-0.695,0.633
-0.129,-0.691,0.637
-0.145,-0.684,0.641
-0.156,-0.684,0.645
-0.16,-0.691,0.648
-0.148,-0.727,0.652
-0.137,-0.813,0.688
-0.117,-0.949,0.754
-0.051,-1.074,0.813
0.07,-1.078,0.844
0.172,-0.996,0.883
0.164,-0.926,0.879
0.098,-0.879,0.832
0.051,-0.848,0.766
0.035,-0.82,0.699
0.039,-0.793,0.656
0.051,-0.77,0.621
0.066,-0.75,0.609
0.098,-0.727,0.625
0.125,-0.715,0.648
0.164,-0.723,0.676
0.18,-0.734,0.684
0.18,-0.727,0.691
0.168,-0.715,0.699
0.148,-0.707,0.711
0.129,-0.711,0.711
0.113,-0.727,0.715
0.113,-0.734,0.703
0.117,-0.73,0.699
0.121,-0.715,0.691
0.137,-0.695,0.684
0.16,-0.695,0.676
0.188,-0.695,0.656
0.203,-0.703,0.645
0.211,-0.707,0.637
0.207,-0.703,0.629
0.207,-0.699,0.629
0.199,-0.695,0.637
0.188,-0.699,0.637
0.18,-0.715,0.641
0.184,-0.719,0.645
0.188,-0.727,0.66
0.195,-0.73,0.672
0.203,-0.73,0.676
0.211,-0.723,0.676
0.215,-0.715,0.684
0.219,-0.699,0.688
0.215,-0.68,0.703
0.199,-0.668,0.719
0.184,-0.676,0.734
0.172,-0.715,0.734
0.16,-0.75,0.734
0.16,-0.785,0.727
0.172,-0.82,0.719
0.172,-0.875,0.719
0.152,-0.93,0.711
0.094,-0.961,0.672
0.02,-0.926,0.633
-0.023,-0.832,0.609
-0.023,-0.754,0.602
-0.012,-0.727,0.602
-0.008,-0.742,0.605
-0.012,-0.758,0.605
-0.02,-0.793,0.609
-0.031,-0.824,0.613
-0.039,-0.848,0.625
-0.051,-0.852,0.629
-0.07,-0.84,0.625
-0.094,-0.824,0.617
-0.113,-0.809,0.629
-0.102,-0.809,0.641
-0.074,-0.824,0.645
-0.055,-0.848,0.645
-0.027,-0.859,0.648
0.0,-0.859,0.652
0.016,-0.836,0.645
0.016,-0.805,0.633
-0.004,-0.77,0.625
-0.023,-0.754,0.609
-0.047,-0.746,0.594
-0.063,-0.742,0.582
-0.082,-0.746,0.578
-0.09,-0.746,0.57
-0.094,-0.75,0.566
-0.098,-0.75,0.563
-0.105,-0.754,0.559
-0.109,-0.754,0.566
-0.109,-0.754,0.574
-0.094,-0.758,0.582
-0.082,-0.75,0.598
-0.078,-0.746,0.609
-0.09,-0.738,0.621
-0.125,-0.723,0.629
-0.152,-0.699,0.621
-0.176,-0.691,0.621
-0.176,-0.695,0.625
-0.156,-0.738,0.637
-0.133,-0.844,0.668
-0.102,-1.008,0.73
-0.02,-1.137,0.777
0.117,-1.109,0.816
0.203,-0.988,0.871
0.172,-0.887,0.879
0.078,-0.832,0.832
0.016,-0.801,0.766
0.008,-0.777,0.699
0.027,-0.762,0.641
0.059,-0.738,0.598
0.102,-0.719,0.586
0.145,-0.711,0.598
0.18,-0.719,0.621
0.195,-0.734,0.656
0.191,-0.738,0.68
0.184,-0.73,0.703
0.172,-0.723,0.715
0.18,-0.73,0.719
0.184,-0.746,0.715
0.184,-0.766,0.711
0.176,-0.773,0.703
0.148,-0.77,0.684
0.148,-0.75,0.676
0.152,-0.73,0.66
0.148,-0.715,0.656
0.152,-0.707,0.652
0.156,-0.703,0.648
0.168,-0.703,0.637
0.18,-0.707,0.621
0.195,-0.707,0.617
0.207,-0.707,0.621
0.211,-0.703,0.621
0.203,-0.703,0.625
0.195,-0.707,0.633
0.191,-0.707,0.641
0.188,-0.703,0.656
0.199,-0.699,0.672
0.207,-0.691,0.688
0.211,-0.676,0.703
0.211,-0.668,0.711
0.215,-0.664,0.715
0.211,-0.684,0.73
0.203,-0.738,0.746
0.172,-0.828,0.754
0.129,-0.898,0.742
0.113,-0.914,0.742
0.109,-0.938,0.75
0.094,-0.973,0.738
0.059,-0.969,0.695
0.027,-0.879,0.668
0.023,-0.797,0.66
0.043,-0.758,0.645
0.063,-0.758,0.621
0.051,-0.77,0.605
0.027,-0.766,0.609
-0.004,-0.762,0.613
-0.023,-0.762,0.633
-0.031,-0.77,0.641
-0.047,-0.777,0.633
-0.063,-0.777,0.633
-0.086,-0.762,0.633
-0.113,-0.746,0.641
-0.133,-0.758,0.645
-0.141,-0.777,0.656
-0.129,-0.797,0.668
-0.102,-0.813,0.676
-0.066,-0.824,0.68
-0.016,-0.813,0.68
-0.004,-0.797,0.668
-0.008,-0.773,0.656
-0.02,-0.762,0.641
-0.051,-0.754,0.625
-0.059,-0.758,0.625
-0.078,-0.762,0.617
-0.094,-0.77,0.609
-0.105,-0.766,0.602
-0.102,-0.758,0.586
-0.094,-0.754,0.574
-0.082,-0.75,0.566
-0.078,-0.746,0.559
-0.078,-0.746,0.566
-0.086,-0.734,0.582
-0.098,-0.723,0.594
-0.109,-0.715,0.613
-0.133,-0.707,0.633
-0.152,-0.691,0.648
-0.16,-0.68,0.652
-0.156,-0.676,0.645
-0.137,-0.707,0.629
-0.102,-0.738,0.617
-0.066,-0.766,0.617
-0.063,-0.813,0.629
-0.086,-0.926,0.688
-0.078,-1.078,0.766
0.02,-1.137,0.805
0.168,-1.055,0.844
0.215,-0.961,0.871
0.133,-0.883,0.855
0.023,-0.82,0.816
-0.027,-0.793,0.758
-0.023,-0.785,0.711
0.004,-0.766,0.676
0.035,-0.75,0.66
0.082,-0.746,0.645
0.133,-0.742,0.652
0.164,-0.746,0.668
0.176,-0.742,0.676
0.176,-0.742,0.68
0.168,-0.742,0.691
0.172,-0.738,0.695
0.18,-0.742,0.703
0.184,-0.746,0.711
0.164,-0.754,0.711
0.137,-0.75,0.699
0.125,-0.73,0.676
0.121,-0.711,0.664
0.125,-0.695,0.645
0.141,-0.691,0.633
0.156,-0.695,0.629
0.16,-0.703,0.621
0.16,-0.699,0.617
0.145,-0.699,0.613
0.148,-0.703,0.621
0.148,-0.703,0.625
0.145,-0.707,0.625
0.145,-0.711,0.633
0.156,-0.719,0.641
0.172,-0.723,0.645
0.18,-0.719,0.648
0.199,-0.719,0.652
0.215,-0.711,0.66
0.219,-0.707,0.66
0.223,-0.691,0.66
0.223,-0.68,0.68
0.211,-0.676,0.695
0.199,-0.695,0.715
0.195,-0.746,0.723
0.188,-0.809,0.719
0.172,-0.855,0.715
0.168,-0.898,0.723
0.168,-0.938,0.727
0.137,-0.965,0.73
0.074,-0.965,0.715
0.008,-0.918,0.688
-0.023,-0.844,0.68
0.004,-0.781,0.668
0.047,-0.754,0.656
0.074,-0.754,0.637
0.086,-0.75,0.621
0.074,-0.746,0.605
0.051,-0.734,0.605
0.023,-0.734,0.605
-0.012,-0.746,0.609
-0.047,-0.766,0.613
-0.086,-0.773,0.613
-0.113,-0.766,0.625
-0.129,-0.758,0.637
-0.121,-0.758,0.645
-0.102,-0.77,0.656
-0.082,-0.797,0.672
-0.066,-0.82,0.684
-0.063,-0.828,0.684
-0.055,-0.836,0.68
-0.047,-0.816,0.668
-0.055,-0.797,0.656
-0.063,-0.781,0.648
-0.078,-0.766,0.629
-0.09,-0.758,0.621
-0.086,-0.758,0.609
-0.074,-0.75,0.598
-0.07,-0.75,0.594
-0.082,-0.746,0.582
-0.078,-0.75,0.598
-0.09,-0.754,0.594
-0.086,-0.754,0.594
-0.09,-0.75,0.594
-0.082,-0.746,0.598
-0.078,-0.742,0.605
-0.078,-0.734,0.621
-0.09,-0.719,0.633
-0.105,-0.699,0.637
-0.133,-0.688,0.641
-0.148,-0.684,0.641
-0.141,-0.691,0.633
-0.125,-0.707,0.625
-0.113,-0.727,0.625
-0.102,-0.75,0.625
-0.098,-0.773,0.637
-0.109,-0.824,0.68
-0.133,-0.934,0.781
-0.086,-1.063,0.859
0.066,-1.082,0.871
0.227,-0.992,0.887
0.258,-0.875,0.887
0.164,-0.781,0.863
0.063,-0.73,0.816
0.016,-0.73,0.758
0.012,-0.742,0.719
0.035,-0.742,0.699
0.082,-0.742,0.711
0.129,-0.758,0.715
0.164,-0.77,0.719
0.156,-0.762,0.727
0.121,-0.73,0.73
0.09,-0.715,0.742
0.07,-0.727,0.75
0.074,-0.738,0.758
0.074,-0.742,0.75
0.082,-0.742,0.742
0.09,-0.73,0.727
0.102,-0.719,0.699
0.117,-0.707,0.684
0.133,-0.688,0.664
0.145,-0.68,0.652
0.148,-0.676,0.637
0.145,-0.676,0.625
0.141,-0.668,0.621
0.137,-0.668,0.621
0.141,-0.668,0.637
0.141,-0.664,0.648
0.148,-0.672,0.652
0.141,-0.672,0.664
0.152,-0.672,0.672
0.16,-0.672,0.668
0.164,-0.664,0.66
0.164,-0.656,0.66
0.176,-0.648,0.668
0.18,-0.641,0.676
0.184,-0.637,0.691
0.191,-0.652,0.703
0.195,-0.695,0.727
0.176,-0.785,0.734
0.141,-0.883,0.711
0.105,-0.898,0.691
0.066,-0.867,0.707
0.027,-0.895,0.723
-0.008,-0.941,0.723
-0.047,-0.922,0.715
-0.043,-0.887,0.734
0.016,-0.875,0.742
0.09,-0.887,0.727
0.137,-0.887,0.699
0.141,-0.867,0.668
0.125,-0.828,0.648
0.098,-0.785,0.629
0.07,-0.742,0.617
0.039,-0.719,0.613
-0.004,-0.707,0.613
-0.031,-0.707,0.613
-0.066,-0.711,0.625
-0.109,-0.715,0.637
-0.145,-0.727,0.652
-0.168,-0.754,0.676
-0.172,-0.77,0.684
-0.168,-0.773,0.695
-0.16,-0.777,0.711
-0.152,-0.777,0.719
-0.145,-0.766,0.719
-0.137,-0.754,0.727
-0.137,-0.746,0.723
-0.133,-0.734,0.719
-0.137,-0.73,0.695
-0.137,-0.727,0.688
-0.148,-0.727,0.668
-0.152,-0.715,0.656
-0.156,-0.703,0.652
-0.172,-0.688,0.648
-0.184,-0.676,0.645
-0.195,-0.664,0.648
